Query	Hit	Perc_ID	qlen	length	mismatch	gapopen	qstart	qend	sstart	ssend	evalue
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_5647_length_2803_cov_8.473435;tet(O)	99.719	1067	1067	3	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_8415_length_2491_cov_42.014778;tet(O)	99.719	1067	1067	3	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_117_length_33266_cov_14.588118;tet(O)	99.719	1067	1067	3	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_2703_length_3801_cov_9.530432;tet(O)	99.625	1067	1067	4	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_11294_length_2227_cov_33.452118;tet(O)	99.625	1067	1067	4	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_1339_length_2488_cov_29.609947;tet(O)	99.625	1067	1067	4	0	1	1067	1	1067	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_7728_length_2481_cov_86.298434;tet(O)	99.344	1067	1067	7	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_5143_length_2490_cov_29.016427;tet(O)	99.344	1067	1067	7	0	1	1067	1915	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_9231_length_1731_cov_21.985084;tet(O)	99.82	1067	555	1	0	513	1067	1403	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_10747_length_1380_cov_44.236981;tet(O)	100	1067	369	0	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_17716_length_1584_cov_67.200785;tet(O)	100	1067	369	0	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_9944_length_2036_cov_34.543160;tet(O)	98.698	1067	384	5	0	684	1067	1232	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_14861_length_1484_cov_62.979706;tet(O)	100	1067	369	0	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_12326_length_1488_cov_32.419400;tet(O)	100	1067	368	0	0	700	1067	1	368	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_13462_length_1488_cov_30.113050;tet(O)	99.729	1067	369	1	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_14991_length_1471_cov_36.389831;tet(O)	99.728	1067	368	1	0	700	1067	1	368	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_13650_length_1488_cov_21.291696;tet(O)	99.458	1067	369	2	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_17152_length_1380_cov_42.498113;tet(O)	99.458	1067	369	2	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_12367_length_1488_cov_34.017446;tet(O)	98.916	1067	369	4	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_12799_length_1529_cov_25.628901;tet(O)	98.645	1067	369	5	0	699	1067	1217	849	0
NODE_28762_length_1110_cov_39.140284;tet(O)	NODE_11748_length_2003_cov_24.278234;tet(O)	100	1067	353	0	0	715	1067	1	353	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	100	1922	1922	0	0	1	1922	1	1922	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	99.375	1922	1921	12	0	1	1921	1921	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_3174_length_3539_cov_24.822044;tet(Q)	99.272	1922	1922	14	0	1	1922	1	1922	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	99.063	1922	1922	18	0	1	1922	1	1922	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_9133_length_1994_cov_210.767922;tet(Q)	99.061	1922	1916	18	0	1	1916	1	1916	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_3761_length_4021_cov_426.657590;tet(Q)	98.907	1922	1922	21	0	1	1922	1	1922	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_154_length_20451_cov_19.115758;tet(Q)	96.981	1922	1921	58	0	1	1921	1921	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	99.217	1922	1787	14	0	130	1916	1	1787	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_8768_length_1956_cov_110.265650;tet(Q)	96.93	1922	1922	59	0	1	1922	1	1922	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_1042_length_8929_cov_83.902862;tet(Q)	97.068	1922	1910	56	0	13	1922	1	1910	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_7685_length_2491_cov_18.384236;tet(Q)	96.773	1922	1921	62	0	1	1921	1921	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_2796_length_5660_cov_98.041927;tet(Q)	96.722	1922	1922	63	0	1	1922	1	1922	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14168_length_1790_cov_51.587320;tet(Q)	98.601	1922	1787	25	0	129	1915	1787	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12054_length_1763_cov_76.912763;tet(Q)	98.92	1922	1760	19	0	156	1915	1760	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_16299_length_1693_cov_139.641636;tet(Q)	99.761	1922	1673	4	0	250	1922	1	1673	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_10628_length_1693_cov_56.489011;tet(Q)	99.641	1922	1673	6	0	249	1921	1673	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_15737_length_1698_cov_31.198418;tet(Q)	99.582	1922	1673	7	0	250	1922	1	1673	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_16399_length_1668_cov_85.007440;tet(Q)	99.52	1922	1667	8	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_10661_length_1668_cov_363.684439;tet(Q)	99.34	1922	1667	11	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_11423_length_1668_cov_280.386237;tet(Q)	99.28	1922	1667	12	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_8066_length_1668_cov_27.871668;tet(Q)	99.22	1922	1667	13	0	250	1916	1	1667	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_10185_length_1668_cov_126.024179;tet(Q)	99.22	1922	1667	13	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_9057_length_1668_cov_79.481711;tet(Q)	99.04	1922	1667	16	0	250	1916	1	1667	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_8925_length_1668_cov_114.340360;tet(Q)	98.98	1922	1667	17	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_16313_length_1668_cov_119.587725;tet(Q)	98.98	1922	1667	17	0	250	1916	1	1667	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12470_length_1668_cov_254.331680;tet(Q)	98.38	1922	1667	27	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_16908_length_1668_cov_103.792312;tet(Q)	98.32	1922	1667	28	0	249	1915	1667	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_11146_length_1668_cov_72.492870;tet(Q)	98.26	1922	1667	29	0	250	1916	1	1667	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14287_length_1595_cov_184.539610;tet(Q)	99.623	1922	1592	6	0	325	1916	1	1592	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_13315_length_1602_cov_162.349709;tet(Q)	99.684	1922	1580	5	0	343	1922	1	1580	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12264_length_1577_cov_95.457293;tet(Q)	99.619	1922	1574	6	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12085_length_1601_cov_37.942432;tet(Q)	98.999	1922	1598	16	0	319	1916	1	1598	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_9824_length_1671_cov_119.665223;tet(Q)	97.995	1922	1646	33	0	277	1922	1	1646	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_10779_length_1572_cov_146.844430;tet(Q)	99.363	1922	1571	10	0	346	1916	1	1571	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_3309_length_1572_cov_154.325643;tet(Q)	99.363	1922	1571	10	0	346	1916	1	1571	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_13557_length_1577_cov_64.404731;tet(Q)	99.174	1922	1574	13	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14920_length_1601_cov_22.181113;tet(Q)	99.112	1922	1577	14	0	346	1922	1	1577	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_3020_length_3389_cov_21.496401;tet(Q)	99.049	1922	1577	15	0	346	1922	1	1577	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_17176_length_1577_cov_71.105782;tet(Q)	99.111	1922	1574	14	0	342	1915	1574	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12583_length_1597_cov_370.380026;tet(Q)	98.922	1922	1577	17	0	345	1921	1577	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_8905_length_1577_cov_110.275296;tet(Q)	98.92	1922	1574	17	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_11488_length_1577_cov_220.603154;tet(Q)	98.92	1922	1574	17	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14220_length_1577_cov_119.362024;tet(Q)	98.92	1922	1574	17	0	342	1915	1574	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_11143_length_1572_cov_135.609097;tet(Q)	98.918	1922	1571	17	0	346	1916	1	1571	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14049_length_1577_cov_172.388962;tet(Q)	98.285	1922	1574	27	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_18242_length_1577_cov_134.864652;tet(Q)	98.285	1922	1574	27	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12600_length_1577_cov_272.112352;tet(Q)	98.285	1922	1574	27	0	342	1915	1574	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14593_length_1572_cov_255.901780;tet(Q)	98.09	1922	1571	30	0	345	1915	1571	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_10503_length_1577_cov_51.844941;tet(Q)	97.903	1922	1574	33	0	343	1916	1	1574	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_12345_length_1572_cov_74.804878;tet(Q)	97.836	1922	1571	34	0	346	1916	1	1571	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_13982_length_1568_cov_100.023133;tet(Q)	97.764	1922	1565	35	0	346	1910	1	1565	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_5946_length_1514_cov_22.660727;tet(Q)	98.61	1922	1511	21	0	276	1786	1511	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_20754_length_1390_cov_18.335581;tet(Q)	99.639	1922	1385	5	0	343	1727	1	1385	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14722_length_1409_cov_73.066470;tet(Q)	97.084	1922	1406	41	0	510	1915	1406	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14161_length_1777_cov_11.603949;tet(Q)	90.68	1922	1706	159	0	217	1922	1	1706	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_17107_length_1209_cov_99.117851;tet(Q)	99.255	1922	1208	9	0	709	1916	1	1208	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_14467_length_1178_cov_119.548531;tet(Q)	99.66	1922	1175	4	0	249	1423	1175	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_23703_length_1142_cov_4.542778;tet(Q)	98.507	1922	1139	17	0	129	1267	1139	1	0
NODE_8316_length_2515_cov_49.763821;tet(Q)	NODE_23944_length_1061_cov_110.553678;tet(Q)	99.149	1922	1058	9	0	249	1306	1058	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_5847_length_2965_cov_27.212715;tet(O)	100	1202	1202	0	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_11748_length_2003_cov_24.278234;tet(O)	100	1202	1202	0	0	1	1202	1	1202	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_12326_length_1488_cov_32.419400;tet(O)	99.917	1202	1202	1	0	1	1202	16	1217	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_10747_length_1380_cov_44.236981;tet(O)	99.917	1202	1201	1	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_9231_length_1731_cov_21.985084;tet(O)	99.917	1202	1201	1	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_6786_length_3234_cov_21.386285;tet(O)	99.917	1202	1201	1	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_8378_length_2234_cov_38.088114;tet(O)	99.834	1202	1202	2	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_14991_length_1471_cov_36.389831;tet(O)	99.834	1202	1202	2	0	1	1202	16	1217	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_10701_length_2227_cov_69.389042;tet(O)	99.834	1202	1202	2	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_8385_length_2494_cov_51.936039;tet(O)	99.834	1202	1202	2	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_7373_length_2381_cov_45.672399;tet(O)	99.834	1202	1202	2	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_3939_length_3151_cov_14.405362;tet(O)	99.833	1202	1201	2	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_7358_length_2268_cov_20.857659;tet(O)	99.833	1202	1201	2	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_14861_length_1484_cov_62.979706;tet(O)	99.833	1202	1201	2	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_5702_length_2757_cov_93.502591;tet(O)	99.75	1202	1202	3	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_10499_length_2223_cov_52.853321;tet(O)	99.75	1202	1202	3	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_17716_length_1584_cov_67.200785;tet(O)	99.75	1202	1201	3	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_17152_length_1380_cov_42.498113;tet(O)	99.75	1202	1201	3	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_6673_length_2610_cov_2.951859;tet(O)	99.667	1202	1202	4	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_1788_length_6478_cov_19.186829;tet(O)	99.667	1202	1202	4	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_3209_length_3048_cov_22.417641;tet(O)	99.667	1202	1202	4	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_1193_length_7620_cov_11.829874;tet(O)	99.667	1202	1202	4	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_1957_length_3978_cov_3.386184;tet(O)	99.667	1202	1202	4	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_3969_length_3300_cov_13.007088;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_9154_length_2223_cov_24.075646;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_1093_length_10744_cov_38.068201;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_2703_length_3801_cov_9.530432;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_7442_length_2268_cov_25.048803;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_1897_length_6077_cov_28.752242;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_7004_length_2535_cov_22.711694;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_3746_length_3339_cov_5.112058;tet(O)	99.667	1202	1201	4	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_4577_length_2280_cov_26.506517;tet(O)	99.584	1202	1202	5	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_13462_length_1488_cov_30.113050;tet(O)	99.584	1202	1201	5	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_5647_length_2803_cov_8.473435;tet(O)	99.584	1202	1201	5	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_8415_length_2491_cov_42.014778;tet(O)	99.584	1202	1201	5	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_17_length_54832_cov_23.768699;tet(O)	99.501	1202	1202	6	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_5807_length_3187_cov_18.301086;tet(O)	99.501	1202	1202	6	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_13650_length_1488_cov_21.291696;tet(O)	99.5	1202	1201	6	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_12799_length_1529_cov_25.628901;tet(O)	99.417	1202	1201	7	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_11294_length_2227_cov_33.452118;tet(O)	99.417	1202	1201	7	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_1339_length_2488_cov_29.609947;tet(O)	99.334	1202	1202	8	0	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_47_length_41657_cov_26.713091;tet(O)	99.334	1202	1201	8	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_9944_length_2036_cov_34.543160;tet(O)	99.334	1202	1201	8	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_117_length_33266_cov_14.588118;tet(O)	99.334	1202	1201	8	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_12367_length_1488_cov_34.017446;tet(O)	99.251	1202	1201	9	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_7728_length_2481_cov_86.298434;tet(O)	99.251	1202	1201	9	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_5143_length_2490_cov_29.016427;tet(O)	99.167	1202	1201	10	0	1	1201	1201	1	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_8375_length_2227_cov_29.787293;tet(O)	97.922	1202	1203	23	2	1	1202	715	1916	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_24301_length_1122_cov_30.182755;tet(O)	99.452	1202	365	2	0	1	365	715	1079	0
NODE_11748_length_2003_cov_24.278234;tet(O)	NODE_28762_length_1110_cov_39.140284;tet(O)	100	1202	353	0	0	1	353	715	1067	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_14161_length_1777_cov_11.603949;tet(Q)	100	1706	1706	0	0	1	1706	1	1706	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_3903_length_3463_cov_73.936326;tet(Q)	91.442	1706	1706	146	0	1	1706	217	1922	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_3761_length_4021_cov_426.657590;tet(Q)	91.442	1706	1706	146	0	1	1706	217	1922	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_3174_length_3539_cov_24.822044;tet(Q)	91.208	1706	1706	150	0	1	1706	217	1922	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_9133_length_1994_cov_210.767922;tet(Q)	91.294	1706	1700	148	0	1	1700	217	1916	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_4903_length_3483_cov_160.739498;tet(Q)	90.968	1706	1705	154	0	1	1705	1705	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_12054_length_1763_cov_76.912763;tet(Q)	91.032	1706	1695	152	0	5	1699	1695	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_16313_length_1668_cov_119.587725;tet(Q)	91.302	1706	1667	145	0	34	1700	1	1667	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_9057_length_1668_cov_79.481711;tet(Q)	91.242	1706	1667	146	0	34	1700	1	1667	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_8316_length_2515_cov_49.763821;tet(Q)	90.68	1706	1706	159	0	1	1706	217	1922	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_11146_length_1668_cov_72.492870;tet(Q)	91.182	1706	1667	147	0	34	1700	1	1667	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_8066_length_1668_cov_27.871668;tet(Q)	91.062	1706	1667	149	0	34	1700	1	1667	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_10185_length_1668_cov_126.024179;tet(Q)	91.062	1706	1667	149	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_10661_length_1668_cov_363.684439;tet(Q)	90.942	1706	1667	151	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_14168_length_1790_cov_51.587320;tet(Q)	90.501	1706	1695	161	0	5	1699	1695	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_8165_length_1790_cov_163.016138;tet(Q)	90.448	1706	1696	162	0	5	1700	92	1787	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_16399_length_1668_cov_85.007440;tet(Q)	90.642	1706	1667	156	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_16299_length_1693_cov_139.641636;tet(Q)	90.556	1706	1673	158	0	34	1706	1	1673	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_1042_length_8929_cov_83.902862;tet(Q)	90.071	1706	1702	169	0	5	1706	209	1910	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_10628_length_1693_cov_56.489011;tet(Q)	90.436	1706	1673	160	0	33	1705	1673	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_11423_length_1668_cov_280.386237;tet(Q)	90.522	1706	1667	158	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_8768_length_1956_cov_110.265650;tet(Q)	90.012	1706	1702	170	0	5	1706	221	1922	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_154_length_20451_cov_19.115758;tet(Q)	90.006	1706	1701	170	0	5	1705	1701	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_2796_length_5660_cov_98.041927;tet(Q)	89.953	1706	1702	171	0	5	1706	221	1922	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_7685_length_2491_cov_18.384236;tet(Q)	89.947	1706	1701	171	0	5	1705	1701	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_15737_length_1698_cov_31.198418;tet(Q)	90.317	1706	1673	162	0	34	1706	1	1673	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_12470_length_1668_cov_254.331680;tet(Q)	90.222	1706	1667	163	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_16908_length_1668_cov_103.792312;tet(Q)	90.162	1706	1667	164	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_11143_length_1572_cov_135.609097;tet(Q)	91.343	1706	1571	136	0	130	1700	1	1571	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_8905_length_1577_cov_110.275296;tet(Q)	91.285	1706	1572	137	0	129	1700	3	1574	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_14220_length_1577_cov_119.362024;tet(Q)	91.279	1706	1571	137	0	129	1699	1571	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_3020_length_3389_cov_21.496401;tet(Q)	91.122	1706	1577	140	0	130	1706	1	1577	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_8925_length_1668_cov_114.340360;tet(Q)	89.802	1706	1667	170	0	33	1699	1667	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_9824_length_1671_cov_119.665223;tet(Q)	90.036	1706	1646	164	0	61	1706	1	1646	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_12085_length_1601_cov_37.942432;tet(Q)	90.676	1706	1598	149	0	103	1700	1	1598	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_12600_length_1577_cov_272.112352;tet(Q)	91.088	1706	1571	140	0	129	1699	1571	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_13557_length_1577_cov_64.404731;tet(Q)	91.031	1706	1572	141	0	129	1700	3	1574	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_17176_length_1577_cov_71.105782;tet(Q)	90.961	1706	1571	142	0	129	1699	1571	1	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_14920_length_1601_cov_22.181113;tet(Q)	90.615	1706	1577	148	0	130	1706	1	1577	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_13315_length_1602_cov_162.349709;tet(Q)	90.558	1706	1578	149	0	129	1706	3	1580	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_14287_length_1595_cov_184.539610;tet(Q)	90.327	1706	1592	154	0	109	1700	1	1592	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_3309_length_1572_cov_154.325643;tet(Q)	90.643	1706	1571	147	0	130	1700	1	1571	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_12264_length_1577_cov_95.457293;tet(Q)	90.585	1706	1572	148	0	129	1700	3	1574	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_13982_length_1568_cov_100.023133;tet(Q)	90.607	1706	1565	147	0	130	1694	1	1565	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_10779_length_1572_cov_146.844430;tet(Q)	90.452	1706	1571	150	0	130	1700	1	1571	0
NODE_14161_length_1777_cov_11.603949;tet(Q)	NODE_12583_length_1597_cov_370.380026;tet(Q)	90.361	1706	1577	152	0	129	1705	1577	1	0
